zMaterializeCard.prg;6;17;oDivImage;ZCard;WDiv;;0
zMaterializeCard.prg;6;36;oDivReveal;ZCard;WDiv;;0
zMaterializeCard.prg;6;35;oDivStacked;ZCard;WDiv;;0
zMaterializeCard.prg;6;38;oIcoReveal;ZCard;WIconGoogle;;0
zMaterializeCard.prg;6;19;oImage;ZCard;WImage;;0
zMaterializeCard.prg;6;22;oText;ZCard;WParagraph;;0
zMaterializeCard.prg;6;21;oTitle;ZCard;WSpan;;0
zMaterializeCard.prg;6;37;oTitReveal;ZCard;WText;;0
zMaterializeCard.prg;6;39;oTxtReveal;ZCard;WParagraph;;0
zMaterializeCard.prg;4;42;PreProcess;ZCard;;;
zMaterializeCarousel.prg;3;15;;ZCarousel;;;WDiv
zMaterializeCarousel.prg;4;29;AddImage;ZCarousel;;chRef::0#cSource::0#;WCarouselImage
zMaterializeCarousel.prg;4;30;AddPanel;ZCarousel;;lFixed::0#cBkColor::0#cTxtColor::0#;WCarouselPanel
zMaterializeCarousel.prg;6;32;aImages;ZCarousel;~{}?WCarouselImage;;0
zMaterializeCarousel.prg;6;33;aPanels;ZCarousel;~{}?WCarouselPanel;;0
zMaterializeCarousel.prg;6;25;cOnCycleTo;ZCarousel;~""?;;0
zMaterializeCarousel.prg;6;26;lCenter;ZCarousel;~.F.?;;0
zMaterializeCarousel.prg;6;22;lFullWidth;ZCarousel;~.F.?;;0
zMaterializeCarousel.prg;6;23;lIndicators;ZCarousel;~.F.?;;0
zMaterializeCarousel.prg;6;24;lNoWrap;ZCarousel;~.F.?;;0
zMaterializeCarousel.prg;6;18;nDist;ZCarousel;~-100?;;0
zMaterializeCarousel.prg;6;17;nDuration;ZCarousel;~200?;;0
zMaterializeCarousel.prg;4;28;New;ZCarousel;;oParent::0#;Self
zMaterializeCarousel.prg;6;21;nNumVisible;ZCarousel;~5?;;0
zMaterializeCarousel.prg;6;20;nPadding;ZCarousel;~0?;;0
zMaterializeCarousel.prg;6;19;nShift;ZCarousel;~0?;;0
zMaterializeCarousel.prg;3;149;;ZCarouselImage;;;WLink
zMaterializeCarousel.prg;6;151;cSource;ZCarouselImage;~""?;;0
zMaterializeCarousel.prg;4;153;New;ZCarouselImage;;oParent::0#chRef::0#cSource::0#;Self
zMaterializeCarousel.prg;6;156;oImage;ZCarouselImage;WImage;;0
zMaterializeCarousel.prg;3;193;;ZCarouselPanel;;;WDiv
zMaterializeCarousel.prg;6;197;cBkColor;ZCarouselPanel;~""?;;0
zMaterializeCarousel.prg;6;198;cTxtColor;ZCarouselPanel;~""?;;0
